parameter,value,lower_bound,upper_bound,unit,status
Vitamin B12,115.04,200.0,900.0,pg/mL,Borderline
Vitamin B12,61.5,200.0,900.0,pg/mL,Borderline
Vitamin B12,196.61,200.0,900.0,pg/mL,Borderline
Vitamin B12,110.01,200.0,900.0,pg/mL,Borderline
Vitamin B12,132.88,200.0,900.0,pg/mL,Borderline
Vitamin B12,183.19,200.0,900.0,pg/mL,Borderline
Vitamin B12,131.09,200.0,900.0,pg/mL,Borderline
Vitamin B12,197.58,200.0,900.0,pg/mL,Borderline
Vitamin B12,3.89,200.0,900.0,pg/mL,Critical
Vitamin B12,31.55,200.0,900.0,pg/mL,Critical
Vitamin B12,22.38,200.0,900.0,pg/mL,Critical
Vitamin B12,10.37,200.0,900.0,pg/mL,Critical
Vitamin B12,34.38,200.0,900.0,pg/mL,Critical
Vitamin B12,24.28,200.0,900.0,pg/mL,Critical
Vitamin B12,39.86,200.0,900.0,pg/mL,Critical
Vitamin B12,17.01,200.0,900.0,pg/mL,Critical
Vitamin B12,52.77,200.0,900.0,pg/mL,Critical
Vitamin B12,48.8,200.0,900.0,pg/mL,Critical
Vitamin B12,2.9,200.0,900.0,pg/mL,Critical
Vitamin B12,22.19,200.0,900.0,pg/mL,Critical
Vitamin B12,0.01,200.0,900.0,pg/mL,Critical
Vitamin B12,44.73,200.0,900.0,pg/mL,Critical
Vitamin B12,8.89,200.0,900.0,pg/mL,Critical
Vitamin B12,3.58,200.0,900.0,pg/mL,Critical
Vitamin B12,49.23,200.0,900.0,pg/mL,Critical
Vitamin B12,6.31,200.0,900.0,pg/mL,Critical
Vitamin B12,18.49,200.0,900.0,pg/mL,Critical
Vitamin B12,32.93,200.0,900.0,pg/mL,Critical
Vitamin B12,5.86,200.0,900.0,pg/mL,Critical
Vitamin B12,52.7,200.0,900.0,pg/mL,Critical
Vitamin B12,2.85,200.0,900.0,pg/mL,Critical
Vitamin B12,2.06,200.0,900.0,pg/mL,Critical
Vitamin B12,42.53,200.0,900.0,pg/mL,Critical
Vitamin B12,23.54,200.0,900.0,pg/mL,Critical
Vitamin B12,26.97,200.0,900.0,pg/mL,Critical
Vitamin B12,45.9,200.0,900.0,pg/mL,Critical
Vitamin B12,41.24,200.0,900.0,pg/mL,Critical
Vitamin B12,52.41,200.0,900.0,pg/mL,Critical
Systolic BP,104.06,90.0,119.0,mmHg,Normal
Systolic BP,117.21,90.0,119.0,mmHg,Normal
Systolic BP,111.14,90.0,119.0,mmHg,Normal
Systolic BP,97.94,90.0,119.0,mmHg,Normal
Systolic BP,105.5,90.0,119.0,mmHg,Normal
Systolic BP,117.34,90.0,119.0,mmHg,Normal
Systolic BP,113.83,90.0,119.0,mmHg,Normal
Systolic BP,93.99,90.0,119.0,mmHg,Normal
Systolic BP,109.89,90.0,119.0,mmHg,Normal
Systolic BP,100.47,90.0,119.0,mmHg,Normal
Systolic BP,91.63,90.0,119.0,mmHg,Normal
Systolic BP,101.98,90.0,119.0,mmHg,Normal
Systolic BP,97.58,90.0,119.0,mmHg,Normal
Systolic BP,112.82,90.0,119.0,mmHg,Normal
Systolic BP,100.25,90.0,119.0,mmHg,Normal
Systolic BP,113.05,90.0,119.0,mmHg,Normal
Systolic BP,91.47,90.0,119.0,mmHg,Normal
Systolic BP,99.48,90.0,119.0,mmHg,Normal
Systolic BP,97.74,90.0,119.0,mmHg,Normal
Systolic BP,97.55,90.0,119.0,mmHg,Normal
Systolic BP,93.23,90.0,119.0,mmHg,Normal
Systolic BP,96.33,90.0,119.0,mmHg,Normal
Systolic BP,105.95,90.0,119.0,mmHg,Normal
Systolic BP,99.05,90.0,119.0,mmHg,Normal
Systolic BP,102.34,90.0,119.0,mmHg,Normal
Systolic BP,101.29,90.0,119.0,mmHg,Normal
Systolic BP,114.31,90.0,119.0,mmHg,Normal
Systolic BP,115.08,90.0,119.0,mmHg,Normal
Systolic BP,104.32,90.0,119.0,mmHg,Normal
Systolic BP,100.07,90.0,119.0,mmHg,Normal
Systolic BP,94.24,90.0,119.0,mmHg,Normal
Systolic BP,116.33,90.0,119.0,mmHg,Normal
Systolic BP,93.02,90.0,119.0,mmHg,Normal
Systolic BP,99.22,90.0,119.0,mmHg,Normal
Systolic BP,99.23,90.0,119.0,mmHg,Normal
Systolic BP,99.81,90.0,119.0,mmHg,Normal
Systolic BP,95.74,90.0,119.0,mmHg,Normal
Systolic BP,111.89,90.0,119.0,mmHg,Normal
Systolic BP,94.65,90.0,119.0,mmHg,Normal
Systolic BP,108.02,90.0,119.0,mmHg,Normal
Systolic BP,94.68,90.0,119.0,mmHg,Normal
Systolic BP,93.29,90.0,119.0,mmHg,Normal
Systolic BP,115.19,90.0,119.0,mmHg,Normal
Systolic BP,96.41,90.0,119.0,mmHg,Normal
Systolic BP,112.88,90.0,119.0,mmHg,Normal
Systolic BP,105.66,90.0,119.0,mmHg,Normal
Systolic BP,93.48,90.0,119.0,mmHg,Normal
Systolic BP,116.39,90.0,119.0,mmHg,Normal
Systolic BP,97.9,90.0,119.0,mmHg,Normal
Systolic BP,113.89,90.0,119.0,mmHg,Normal
Systolic BP,95.86,90.0,119.0,mmHg,Normal
Systolic BP,113.74,90.0,119.0,mmHg,Normal
Systolic BP,91.8,90.0,119.0,mmHg,Normal
Systolic BP,104.81,90.0,119.0,mmHg,Normal
Systolic BP,111.53,90.0,119.0,mmHg,Normal
Systolic BP,115.85,90.0,119.0,mmHg,Normal
Systolic BP,115.18,90.0,119.0,mmHg,Normal
Systolic BP,112.84,90.0,119.0,mmHg,Normal
Systolic BP,114.63,90.0,119.0,mmHg,Normal
Systolic BP,96.65,90.0,119.0,mmHg,Normal
Systolic BP,98.87,90.0,119.0,mmHg,Normal
Systolic BP,98.99,90.0,119.0,mmHg,Normal
Systolic BP,101.29,90.0,119.0,mmHg,Normal
Systolic BP,101.72,90.0,119.0,mmHg,Normal
Systolic BP,105.66,90.0,119.0,mmHg,Normal
Systolic BP,95.62,90.0,119.0,mmHg,Normal
Systolic BP,109.49,90.0,119.0,mmHg,Normal
Systolic BP,95.82,90.0,119.0,mmHg,Normal
Systolic BP,99.55,90.0,119.0,mmHg,Normal
Systolic BP,104.59,90.0,119.0,mmHg,Normal
Systolic BP,112.24,90.0,119.0,mmHg,Normal
Systolic BP,110.75,90.0,119.0,mmHg,Normal
Systolic BP,108.3,90.0,119.0,mmHg,Normal
Systolic BP,95.52,90.0,119.0,mmHg,Normal
Systolic BP,105.73,90.0,119.0,mmHg,Normal
Systolic BP,93.73,90.0,119.0,mmHg,Normal
Systolic BP,101.3,90.0,119.0,mmHg,Normal
Systolic BP,102.24,90.0,119.0,mmHg,Normal
Systolic BP,92.49,90.0,119.0,mmHg,Normal
Systolic BP,98.6,90.0,119.0,mmHg,Normal
Systolic BP,116.39,90.0,119.0,mmHg,Normal
Systolic BP,116.34,90.0,119.0,mmHg,Normal
Systolic BP,100.65,90.0,119.0,mmHg,Normal
Systolic BP,92.57,90.0,119.0,mmHg,Normal
Systolic BP,96.12,90.0,119.0,mmHg,Normal
Systolic BP,101.69,90.0,119.0,mmHg,Normal
Systolic BP,116.19,90.0,119.0,mmHg,Normal
Systolic BP,95.14,90.0,119.0,mmHg,Normal
Systolic BP,111.38,90.0,119.0,mmHg,Normal
Systolic BP,94.29,90.0,119.0,mmHg,Normal
Systolic BP,117.06,90.0,119.0,mmHg,Normal
Systolic BP,101.41,90.0,119.0,mmHg,Normal
Systolic BP,111.68,90.0,119.0,mmHg,Normal
Systolic BP,100.39,90.0,119.0,mmHg,Normal
Systolic BP,107.83,90.0,119.0,mmHg,Normal
Systolic BP,96.46,90.0,119.0,mmHg,Normal
Systolic BP,95.26,90.0,119.0,mmHg,Normal
Systolic BP,115.93,90.0,119.0,mmHg,Normal
Systolic BP,115.4,90.0,119.0,mmHg,Normal
Systolic BP,114.61,90.0,119.0,mmHg,Normal
Systolic BP,107.77,90.0,119.0,mmHg,Normal
Systolic BP,112.55,90.0,119.0,mmHg,Normal
Systolic BP,93.25,90.0,119.0,mmHg,Normal
Systolic BP,100.19,90.0,119.0,mmHg,Normal
Systolic BP,99.64,90.0,119.0,mmHg,Normal
Systolic BP,108.04,90.0,119.0,mmHg,Normal
Systolic BP,100.74,90.0,119.0,mmHg,Normal
Systolic BP,95.33,90.0,119.0,mmHg,Normal
Systolic BP,107.02,90.0,119.0,mmHg,Normal
Systolic BP,112.71,90.0,119.0,mmHg,Normal
Systolic BP,101.42,90.0,119.0,mmHg,Normal
Systolic BP,94.9,90.0,119.0,mmHg,Normal
Systolic BP,96.58,90.0,119.0,mmHg,Normal
Systolic BP,97.65,90.0,119.0,mmHg,Normal
Systolic BP,99.28,90.0,119.0,mmHg,Normal
Systolic BP,108.23,90.0,119.0,mmHg,Normal
Systolic BP,107.13,90.0,119.0,mmHg,Normal
Systolic BP,109.62,90.0,119.0,mmHg,Normal
Systolic BP,100.91,90.0,119.0,mmHg,Normal
Systolic BP,112.96,90.0,119.0,mmHg,Normal
Systolic BP,86.92,90.0,119.0,mmHg,Borderline
Systolic BP,120.04,90.0,119.0,mmHg,Borderline
Systolic BP,89.33,90.0,119.0,mmHg,Borderline
Systolic BP,88.17,90.0,119.0,mmHg,Borderline
Systolic BP,88.2,90.0,119.0,mmHg,Borderline
Systolic BP,84.52,90.0,119.0,mmHg,Borderline
Systolic BP,120.4,90.0,119.0,mmHg,Borderline
Systolic BP,84.67,90.0,119.0,mmHg,Borderline
Systolic BP,85.93,90.0,119.0,mmHg,Borderline
Systolic BP,89.48,90.0,119.0,mmHg,Borderline
Systolic BP,87.01,90.0,119.0,mmHg,Borderline
Systolic BP,85.98,90.0,119.0,mmHg,Borderline
Systolic BP,119.94,90.0,119.0,mmHg,Borderline
Systolic BP,120.19,90.0,119.0,mmHg,Borderline
Systolic BP,122.17,90.0,119.0,mmHg,Borderline
Systolic BP,122.21,90.0,119.0,mmHg,Borderline
Systolic BP,120.13,90.0,119.0,mmHg,Borderline
Systolic BP,89.52,90.0,119.0,mmHg,Borderline
Systolic BP,86.36,90.0,119.0,mmHg,Borderline
Systolic BP,120.97,90.0,119.0,mmHg,Borderline
Systolic BP,123.28,90.0,119.0,mmHg,Borderline
Systolic BP,124.11,90.0,119.0,mmHg,Borderline
Systolic BP,85.69,90.0,119.0,mmHg,Borderline
Systolic BP,85.52,90.0,119.0,mmHg,Borderline
Systolic BP,124.33,90.0,119.0,mmHg,Borderline
Systolic BP,86.18,90.0,119.0,mmHg,Borderline
Systolic BP,121.58,90.0,119.0,mmHg,Borderline
Systolic BP,86.24,90.0,119.0,mmHg,Borderline
Systolic BP,122.3,90.0,119.0,mmHg,Borderline
Systolic BP,123.71,90.0,119.0,mmHg,Borderline
Systolic BP,86.72,90.0,119.0,mmHg,Borderline
Systolic BP,121.11,90.0,119.0,mmHg,Borderline
Systolic BP,124.46,90.0,119.0,mmHg,Borderline
Systolic BP,123.3,90.0,119.0,mmHg,Borderline
Systolic BP,123.9,90.0,119.0,mmHg,Borderline
Systolic BP,84.5,90.0,119.0,mmHg,Borderline
Systolic BP,88.11,90.0,119.0,mmHg,Borderline
Systolic BP,88.54,90.0,119.0,mmHg,Borderline
Systolic BP,87.88,90.0,119.0,mmHg,Borderline
Systolic BP,88.55,90.0,119.0,mmHg,Borderline
Systolic BP,120.18,90.0,119.0,mmHg,Borderline
Systolic BP,88.54,90.0,119.0,mmHg,Borderline
Systolic BP,85.45,90.0,119.0,mmHg,Borderline
Systolic BP,123.15,90.0,119.0,mmHg,Borderline
Systolic BP,121.48,90.0,119.0,mmHg,Borderline
Systolic BP,89.41,90.0,119.0,mmHg,Borderline
Systolic BP,123.1,90.0,119.0,mmHg,Borderline
Systolic BP,86.79,90.0,119.0,mmHg,Borderline
Systolic BP,85.39,90.0,119.0,mmHg,Borderline
Systolic BP,84.43,90.0,119.0,mmHg,Borderline
Systolic BP,129.24,90.0,119.0,mmHg,Critical
Systolic BP,139.45,90.0,119.0,mmHg,Critical
Systolic BP,127.71,90.0,119.0,mmHg,Critical
Systolic BP,135.36,90.0,119.0,mmHg,Critical
Systolic BP,138.26,90.0,119.0,mmHg,Critical
Systolic BP,134.9,90.0,119.0,mmHg,Critical
Systolic BP,78.91,90.0,119.0,mmHg,Critical
Systolic BP,82.45,90.0,119.0,mmHg,Critical
Systolic BP,74.36,90.0,119.0,mmHg,Critical
Systolic BP,135.31,90.0,119.0,mmHg,Critical
Systolic BP,76.43,90.0,119.0,mmHg,Critical
Systolic BP,130.91,90.0,119.0,mmHg,Critical
Systolic BP,126.6,90.0,119.0,mmHg,Critical
Systolic BP,139.59,90.0,119.0,mmHg,Critical
Systolic BP,75.82,90.0,119.0,mmHg,Critical
Systolic BP,79.74,90.0,119.0,mmHg,Critical
Systolic BP,135.96,90.0,119.0,mmHg,Critical
Systolic BP,72.71,90.0,119.0,mmHg,Critical
Systolic BP,74.28,90.0,119.0,mmHg,Critical
Systolic BP,139.77,90.0,119.0,mmHg,Critical
Systolic BP,132.54,90.0,119.0,mmHg,Critical
Systolic BP,137.4,90.0,119.0,mmHg,Critical
Systolic BP,134.12,90.0,119.0,mmHg,Critical
Systolic BP,70.45,90.0,119.0,mmHg,Critical
Systolic BP,127.17,90.0,119.0,mmHg,Critical
Systolic BP,77.27,90.0,119.0,mmHg,Critical
Systolic BP,135.37,90.0,119.0,mmHg,Critical
Systolic BP,75.1,90.0,119.0,mmHg,Critical
Systolic BP,141.68,90.0,119.0,mmHg,Critical
Systolic BP,140.88,90.0,119.0,mmHg,Critical
Diastolic BP,73.98,60.0,79.0,mmHg,Normal
Diastolic BP,71.07,60.0,79.0,mmHg,Normal
Diastolic BP,64.23,60.0,79.0,mmHg,Normal
Diastolic BP,72.35,60.0,79.0,mmHg,Normal
Diastolic BP,71.61,60.0,79.0,mmHg,Normal
Diastolic BP,71.25,60.0,79.0,mmHg,Normal
Diastolic BP,69.33,60.0,79.0,mmHg,Normal
Diastolic BP,69.99,60.0,79.0,mmHg,Normal
Diastolic BP,66.67,60.0,79.0,mmHg,Normal
Diastolic BP,69.83,60.0,79.0,mmHg,Normal
Diastolic BP,64.33,60.0,79.0,mmHg,Normal
Diastolic BP,74.72,60.0,79.0,mmHg,Normal
Diastolic BP,64.13,60.0,79.0,mmHg,Normal
Diastolic BP,62.4,60.0,79.0,mmHg,Normal
Diastolic BP,68.41,60.0,79.0,mmHg,Normal
Diastolic BP,72.21,60.0,79.0,mmHg,Normal
Diastolic BP,68.43,60.0,79.0,mmHg,Normal
Diastolic BP,65.68,60.0,79.0,mmHg,Normal
Diastolic BP,70.49,60.0,79.0,mmHg,Normal
Diastolic BP,66.88,60.0,79.0,mmHg,Normal
Diastolic BP,76.9,60.0,79.0,mmHg,Normal
Diastolic BP,76.73,60.0,79.0,mmHg,Normal
Diastolic BP,69.54,60.0,79.0,mmHg,Normal
Diastolic BP,66.56,60.0,79.0,mmHg,Normal
Diastolic BP,73.55,60.0,79.0,mmHg,Normal
Diastolic BP,61.58,60.0,79.0,mmHg,Normal
Diastolic BP,69.07,60.0,79.0,mmHg,Normal
Diastolic BP,66.7,60.0,79.0,mmHg,Normal
Diastolic BP,76.69,60.0,79.0,mmHg,Normal
Diastolic BP,61.16,60.0,79.0,mmHg,Normal
Diastolic BP,70.4,60.0,79.0,mmHg,Normal
Diastolic BP,73.62,60.0,79.0,mmHg,Normal
Diastolic BP,69.24,60.0,79.0,mmHg,Normal
Diastolic BP,62.41,60.0,79.0,mmHg,Normal
Diastolic BP,77.58,60.0,79.0,mmHg,Normal
Diastolic BP,69.81,60.0,79.0,mmHg,Normal
Diastolic BP,71.45,60.0,79.0,mmHg,Normal
Diastolic BP,65.0,60.0,79.0,mmHg,Normal
Diastolic BP,69.22,60.0,79.0,mmHg,Normal
Diastolic BP,68.29,60.0,79.0,mmHg,Normal
Diastolic BP,62.23,60.0,79.0,mmHg,Normal
Diastolic BP,62.77,60.0,79.0,mmHg,Normal
Diastolic BP,75.27,60.0,79.0,mmHg,Normal
Diastolic BP,65.05,60.0,79.0,mmHg,Normal
Diastolic BP,64.28,60.0,79.0,mmHg,Normal
Diastolic BP,69.58,60.0,79.0,mmHg,Normal
Diastolic BP,74.1,60.0,79.0,mmHg,Normal
Diastolic BP,62.01,60.0,79.0,mmHg,Normal
Diastolic BP,70.81,60.0,79.0,mmHg,Normal
Diastolic BP,62.99,60.0,79.0,mmHg,Normal
Diastolic BP,61.57,60.0,79.0,mmHg,Normal
Diastolic BP,61.85,60.0,79.0,mmHg,Normal
Diastolic BP,75.21,60.0,79.0,mmHg,Normal
Diastolic BP,62.97,60.0,79.0,mmHg,Normal
Diastolic BP,61.72,60.0,79.0,mmHg,Normal
Diastolic BP,68.44,60.0,79.0,mmHg,Normal
Diastolic BP,75.38,60.0,79.0,mmHg,Normal
Diastolic BP,65.44,60.0,79.0,mmHg,Normal
Diastolic BP,68.16,60.0,79.0,mmHg,Normal
Diastolic BP,61.63,60.0,79.0,mmHg,Normal
Diastolic BP,68.63,60.0,79.0,mmHg,Normal
Diastolic BP,70.83,60.0,79.0,mmHg,Normal
Diastolic BP,70.71,60.0,79.0,mmHg,Normal
Diastolic BP,66.63,60.0,79.0,mmHg,Normal
Diastolic BP,66.35,60.0,79.0,mmHg,Normal
Diastolic BP,62.77,60.0,79.0,mmHg,Normal
Diastolic BP,67.22,60.0,79.0,mmHg,Normal
Diastolic BP,62.65,60.0,79.0,mmHg,Normal
Diastolic BP,74.06,60.0,79.0,mmHg,Normal
Diastolic BP,77.47,60.0,79.0,mmHg,Normal
Diastolic BP,77.54,60.0,79.0,mmHg,Normal
Diastolic BP,75.74,60.0,79.0,mmHg,Normal
Diastolic BP,71.22,60.0,79.0,mmHg,Normal
Diastolic BP,72.93,60.0,79.0,mmHg,Normal
Diastolic BP,65.83,60.0,79.0,mmHg,Normal
Diastolic BP,71.74,60.0,79.0,mmHg,Normal
Diastolic BP,68.74,60.0,79.0,mmHg,Normal
Diastolic BP,69.19,60.0,79.0,mmHg,Normal
Diastolic BP,73.91,60.0,79.0,mmHg,Normal
Diastolic BP,65.77,60.0,79.0,mmHg,Normal
Diastolic BP,66.39,60.0,79.0,mmHg,Normal
Diastolic BP,76.76,60.0,79.0,mmHg,Normal
Diastolic BP,61.91,60.0,79.0,mmHg,Normal
Diastolic BP,69.25,60.0,79.0,mmHg,Normal
Diastolic BP,76.56,60.0,79.0,mmHg,Normal
Diastolic BP,71.39,60.0,79.0,mmHg,Normal
Diastolic BP,70.29,60.0,79.0,mmHg,Normal
Diastolic BP,65.22,60.0,79.0,mmHg,Normal
Diastolic BP,66.82,60.0,79.0,mmHg,Normal
Diastolic BP,75.52,60.0,79.0,mmHg,Normal
Diastolic BP,70.51,60.0,79.0,mmHg,Normal
Diastolic BP,69.75,60.0,79.0,mmHg,Normal
Diastolic BP,62.65,60.0,79.0,mmHg,Normal
Diastolic BP,61.22,60.0,79.0,mmHg,Normal
Diastolic BP,77.43,60.0,79.0,mmHg,Normal
Diastolic BP,67.4,60.0,79.0,mmHg,Normal
Diastolic BP,71.26,60.0,79.0,mmHg,Normal
Diastolic BP,62.31,60.0,79.0,mmHg,Normal
Diastolic BP,72.63,60.0,79.0,mmHg,Normal
Diastolic BP,76.9,60.0,79.0,mmHg,Normal
Diastolic BP,70.79,60.0,79.0,mmHg,Normal
Diastolic BP,63.11,60.0,79.0,mmHg,Normal
Diastolic BP,70.9,60.0,79.0,mmHg,Normal
Diastolic BP,74.05,60.0,79.0,mmHg,Normal
Diastolic BP,67.9,60.0,79.0,mmHg,Normal
Diastolic BP,76.0,60.0,79.0,mmHg,Normal
Diastolic BP,72.04,60.0,79.0,mmHg,Normal
Diastolic BP,76.33,60.0,79.0,mmHg,Normal
Diastolic BP,71.61,60.0,79.0,mmHg,Normal
Diastolic BP,63.2,60.0,79.0,mmHg,Normal
Diastolic BP,66.25,60.0,79.0,mmHg,Normal
Diastolic BP,64.4,60.0,79.0,mmHg,Normal
Diastolic BP,76.49,60.0,79.0,mmHg,Normal
Diastolic BP,73.95,60.0,79.0,mmHg,Normal
Diastolic BP,72.52,60.0,79.0,mmHg,Normal
Diastolic BP,66.1,60.0,79.0,mmHg,Normal
Diastolic BP,64.1,60.0,79.0,mmHg,Normal
Diastolic BP,73.89,60.0,79.0,mmHg,Normal
Diastolic BP,69.06,60.0,79.0,mmHg,Normal
Diastolic BP,64.81,60.0,79.0,mmHg,Normal
Diastolic BP,79.15,60.0,79.0,mmHg,Borderline
Diastolic BP,57.98,60.0,79.0,mmHg,Borderline
Diastolic BP,59.94,60.0,79.0,mmHg,Borderline
Diastolic BP,56.7,60.0,79.0,mmHg,Borderline
Diastolic BP,59.12,60.0,79.0,mmHg,Borderline
Diastolic BP,58.35,60.0,79.0,mmHg,Borderline
Diastolic BP,56.33,60.0,79.0,mmHg,Borderline
Diastolic BP,59.3,60.0,79.0,mmHg,Borderline
Diastolic BP,79.33,60.0,79.0,mmHg,Borderline
Diastolic BP,82.47,60.0,79.0,mmHg,Borderline
Diastolic BP,59.35,60.0,79.0,mmHg,Borderline
Diastolic BP,59.75,60.0,79.0,mmHg,Borderline
Diastolic BP,82.58,60.0,79.0,mmHg,Borderline
Diastolic BP,80.38,60.0,79.0,mmHg,Borderline
Diastolic BP,80.05,60.0,79.0,mmHg,Borderline
Diastolic BP,58.86,60.0,79.0,mmHg,Borderline
Diastolic BP,82.53,60.0,79.0,mmHg,Borderline
Diastolic BP,59.23,60.0,79.0,mmHg,Borderline
Diastolic BP,79.24,60.0,79.0,mmHg,Borderline
Diastolic BP,57.27,60.0,79.0,mmHg,Borderline
Diastolic BP,59.94,60.0,79.0,mmHg,Borderline
Diastolic BP,81.73,60.0,79.0,mmHg,Borderline
Diastolic BP,80.43,60.0,79.0,mmHg,Borderline
Diastolic BP,80.65,60.0,79.0,mmHg,Borderline
Diastolic BP,79.69,60.0,79.0,mmHg,Borderline
Diastolic BP,79.83,60.0,79.0,mmHg,Borderline
Diastolic BP,59.07,60.0,79.0,mmHg,Borderline
Diastolic BP,58.51,60.0,79.0,mmHg,Borderline
Diastolic BP,59.02,60.0,79.0,mmHg,Borderline
Diastolic BP,56.42,60.0,79.0,mmHg,Borderline
Diastolic BP,58.0,60.0,79.0,mmHg,Borderline
Diastolic BP,57.55,60.0,79.0,mmHg,Borderline
Diastolic BP,56.42,60.0,79.0,mmHg,Borderline
Diastolic BP,82.36,60.0,79.0,mmHg,Borderline
Diastolic BP,58.47,60.0,79.0,mmHg,Borderline
Diastolic BP,80.59,60.0,79.0,mmHg,Borderline
Diastolic BP,80.56,60.0,79.0,mmHg,Borderline
Diastolic BP,79.03,60.0,79.0,mmHg,Borderline
Diastolic BP,81.51,60.0,79.0,mmHg,Borderline
Diastolic BP,57.6,60.0,79.0,mmHg,Borderline
Diastolic BP,80.6,60.0,79.0,mmHg,Borderline
Diastolic BP,82.46,60.0,79.0,mmHg,Borderline
Diastolic BP,81.21,60.0,79.0,mmHg,Borderline
Diastolic BP,82.28,60.0,79.0,mmHg,Borderline
Diastolic BP,58.01,60.0,79.0,mmHg,Borderline
Diastolic BP,59.87,60.0,79.0,mmHg,Borderline
Diastolic BP,79.32,60.0,79.0,mmHg,Borderline
Diastolic BP,80.83,60.0,79.0,mmHg,Borderline
Diastolic BP,58.29,60.0,79.0,mmHg,Borderline
Diastolic BP,59.54,60.0,79.0,mmHg,Borderline
Diastolic BP,54.39,60.0,79.0,mmHg,Critical
Diastolic BP,83.6,60.0,79.0,mmHg,Critical
Diastolic BP,88.74,60.0,79.0,mmHg,Critical
Diastolic BP,51.07,60.0,79.0,mmHg,Critical
Diastolic BP,86.41,60.0,79.0,mmHg,Critical
Diastolic BP,47.9,60.0,79.0,mmHg,Critical
Diastolic BP,53.96,60.0,79.0,mmHg,Critical
Diastolic BP,48.82,60.0,79.0,mmHg,Critical
Diastolic BP,49.8,60.0,79.0,mmHg,Critical
Diastolic BP,86.84,60.0,79.0,mmHg,Critical
Diastolic BP,88.43,60.0,79.0,mmHg,Critical
Diastolic BP,55.0,60.0,79.0,mmHg,Critical
Diastolic BP,53.31,60.0,79.0,mmHg,Critical
Diastolic BP,83.55,60.0,79.0,mmHg,Critical
Diastolic BP,53.41,60.0,79.0,mmHg,Critical
Diastolic BP,48.42,60.0,79.0,mmHg,Critical
Diastolic BP,46.9,60.0,79.0,mmHg,Critical
Diastolic BP,84.5,60.0,79.0,mmHg,Critical
Diastolic BP,52.34,60.0,79.0,mmHg,Critical
Diastolic BP,46.95,60.0,79.0,mmHg,Critical
Diastolic BP,83.11,60.0,79.0,mmHg,Critical
Diastolic BP,93.0,60.0,79.0,mmHg,Critical
Diastolic BP,51.69,60.0,79.0,mmHg,Critical
Diastolic BP,50.32,60.0,79.0,mmHg,Critical
Diastolic BP,93.01,60.0,79.0,mmHg,Critical
Diastolic BP,52.43,60.0,79.0,mmHg,Critical
Diastolic BP,93.77,60.0,79.0,mmHg,Critical
Diastolic BP,88.07,60.0,79.0,mmHg,Critical
Diastolic BP,55.63,60.0,79.0,mmHg,Critical
Diastolic BP,52.1,60.0,79.0,mmHg,Critical
Calcium,9.02,8.5,10.2,mg/dL,Normal
Calcium,9.01,8.5,10.2,mg/dL,Normal
Calcium,9.2,8.5,10.2,mg/dL,Normal
Calcium,10.11,8.5,10.2,mg/dL,Normal
Calcium,8.67,8.5,10.2,mg/dL,Normal
Calcium,9.47,8.5,10.2,mg/dL,Normal
Calcium,8.71,8.5,10.2,mg/dL,Normal
Calcium,8.82,8.5,10.2,mg/dL,Normal
Calcium,9.26,8.5,10.2,mg/dL,Normal
Calcium,9.37,8.5,10.2,mg/dL,Normal
Calcium,8.98,8.5,10.2,mg/dL,Normal
Calcium,9.07,8.5,10.2,mg/dL,Normal
Calcium,8.72,8.5,10.2,mg/dL,Normal
Calcium,9.05,8.5,10.2,mg/dL,Normal
Calcium,10.06,8.5,10.2,mg/dL,Normal
Calcium,10.03,8.5,10.2,mg/dL,Normal
Calcium,9.1,8.5,10.2,mg/dL,Normal
Calcium,9.46,8.5,10.2,mg/dL,Normal
Calcium,9.98,8.5,10.2,mg/dL,Normal
Calcium,8.59,8.5,10.2,mg/dL,Normal
Calcium,9.83,8.5,10.2,mg/dL,Normal
Calcium,10.04,8.5,10.2,mg/dL,Normal
Calcium,8.72,8.5,10.2,mg/dL,Normal
Calcium,8.83,8.5,10.2,mg/dL,Normal
Calcium,10.05,8.5,10.2,mg/dL,Normal
Calcium,9.41,8.5,10.2,mg/dL,Normal
Calcium,8.61,8.5,10.2,mg/dL,Normal
Calcium,8.98,8.5,10.2,mg/dL,Normal
Calcium,9.27,8.5,10.2,mg/dL,Normal
Calcium,9.65,8.5,10.2,mg/dL,Normal
Calcium,9.71,8.5,10.2,mg/dL,Normal
Calcium,10.11,8.5,10.2,mg/dL,Normal
Calcium,9.02,8.5,10.2,mg/dL,Normal
Calcium,9.41,8.5,10.2,mg/dL,Normal
Calcium,9.4,8.5,10.2,mg/dL,Normal
Calcium,9.21,8.5,10.2,mg/dL,Normal
Calcium,8.84,8.5,10.2,mg/dL,Normal
Calcium,10.08,8.5,10.2,mg/dL,Normal
Calcium,9.89,8.5,10.2,mg/dL,Normal
Calcium,9.35,8.5,10.2,mg/dL,Normal
Calcium,9.51,8.5,10.2,mg/dL,Normal
Calcium,8.93,8.5,10.2,mg/dL,Normal
Calcium,9.42,8.5,10.2,mg/dL,Normal
Calcium,9.65,8.5,10.2,mg/dL,Normal
Calcium,9.37,8.5,10.2,mg/dL,Normal
Calcium,10.1,8.5,10.2,mg/dL,Normal
Calcium,9.52,8.5,10.2,mg/dL,Normal
Calcium,9.15,8.5,10.2,mg/dL,Normal
Calcium,9.77,8.5,10.2,mg/dL,Normal
